발행회차,발행일자,기준월,초기대출건수,초기대출잔액,전월대출잔액,만기전상환금액,당월총상환금액,만기전상환율,기준월대출잔액,기준월대출잔액비율,이자상환금액
MBS 2008-01,2008-02-26,2022-04-10,4850,431627089.4,306104076,5862692,6619057,1.92,299485019,0.07,0
MBS 2008-01,2008-02-26,2022-03-10,4850,431627089.4,312579515,5559677,6475439,1.78,306104076,0.07,0
MBS 2008-01,2008-02-26,2022-02-10,4850,431627089.4,318840615,5547189,6261100,1.74,312579515,0.07,0
MBS 2008-01,2008-02-26,2022-01-10,4850,431627089.4,322959799,3422415,4119184,1.06,318840615,0.07,0
MBS 2008-01,2008-02-26,2022-12-09,4850,431627089.4,328942863,5109100,5983064,1.55,322959799,0.07,0
MBS 2008-01,2008-02-26,2022-11-09,4850,431627089.4,334636814,4848949,5693951,1.45,328942863,0.08,0
MBS 2008-01,2008-02-26,2022-10-09,4850,431627089.4,340985835,5590298,6349021,1.64,334636814,0.08,0
MBS 2008-01,2008-02-26,2022-09-09,4850,431627089.4,347637576,5686756,6651741,1.64,340985835,0.08,0
MBS 2008-01,2008-02-26,2022-08-09,4850,431627089.4,353513552,5043914,5875976,1.43,347637576,0.08,0
MBS 2008-01,2008-02-26,2022-07-09,4850,431627089.4,360042945,5711797,6529393,1.59,353513552,0.08,0
MBS 2008-01,2008-02-26,2022-06-09,4850,431627089.4,365641326,4767323,5598381,1.3,360042945,0.08,0
MBS 2008-01,2008-02-26,2022-05-09,4850,431627089.4,372089332,5567080,6448006,1.5,365641326,0.08,0
MBS 2008-01,2008-02-26,2022-04-09,4850,431627089.4,379144616,6221287,7055284,1.64,372089332,0.09,0
MBS 2008-01,2008-02-26,2022-03-09,4850,431627089.4,385671259,5542968,6526643,1.44,379144616,0.09,0
MBS 2008-01,2008-02-26,2022-02-09,4850,431627089.4,389882982,3494435,4211723,0.9,385671259,0.09,0
MBS 2008-01,2008-02-26,2022-01-09,4850,431627089.4,393792055,3063391,3909073,0.78,389882982,0.09,0
MBS 2008-01,2008-02-26,2022-12-08,4850,431627089.4,396568074,1686840,2776019,0.43,393792055,0.09,0
MBS 2008-01,2008-02-26,2022-11-08,4850,431627089.4,399157038,1746641,2588964,0.44,396568074,0.09,0
MBS 2008-01,2008-02-26,2022-10-08,4850,431627089.4,403074068,2873553,3917030,0.71,399157038,0.09,0
MBS 2008-01,2008-02-26,2022-09-08,4850,431627089.4,407550337,3672655,4476269,0.9,403074068,0.09,0
MBS 2008-01,2008-02-26,2022-08-08,4850,431627089.4,410963531,2846877,3413194,0.69,407550337,0.09,0
MBS 2008-01,2008-02-26,2022-07-08,4850,431627089.4,414708893,3136916,3745362,0.76,410963531,0.1,0
MBS 2008-01,2008-02-26,2022-06-08,4850,431627089.4,418967200,3617516,4258307,0.86,414708893,0.1,0
MBS 2008-01,2008-02-26,2022-05-08,4850,431627089.4,422574566,3055300,3607366,0.72,418967200,0.1,0
MBS 2008-01,2008-02-26,2022-04-08,4850,431627089.4,426833578,3537877,4259012,0.83,422574566,0.1,0
MBS 2008-01,2008-02-26,2022-03-08,4850,431627089.4,429652430,2239502,2818852,0.52,426833578,0.1,0
MBS 2007-06,2007-10-25,2022-12-10,4645,400866835.8,201994233,7206683,8019573,3.57,193974660,0.05,0
MBS 2007-06,2007-10-25,2022-11-10,4645,400866835.8,213518466,10771852,11524233,5.04,201994233,0.05,0
MBS 2007-06,2007-10-25,2022-10-10,4645,400866835.8,224739267,10570762,11220801,4.7,213518466,0.05,0
MBS 2007-06,2007-10-25,2022-09-10,4645,400866835.8,235550140,10067084,10810873,4.27,224739267,0.06,0
MBS 2007-06,2007-10-25,2022-08-10,4645,400866835.8,248168464,11883248,12618324,4.79,235550140,0.06,0
MBS 2007-06,2007-10-25,2022-07-10,4645,400866835.8,258990498,10257985,10822034,3.96,248168464,0.06,0
MBS 2007-06,2007-10-25,2022-06-10,4645,400866835.8,265352717,5781011,6362219,2.18,258990498,0.06,0
MBS 2007-06,2007-10-25,2022-05-10,4645,400866835.8,270917397,4969352,5564680,1.83,265352717,0.07,0
MBS 2007-06,2007-10-25,2022-04-10,4645,400866835.8,277645769,6129827,6728372,2.21,270917397,0.07,0
MBS 2007-06,2007-10-25,2022-03-10,4645,400866835.8,283018389,4653505,5372620,1.64,277645769,0.07,0
MBS 2007-06,2007-10-25,2022-02-10,4645,400866835.8,287168361,3589897,4149972,1.25,283018389,0.07,0
MBS 2007-06,2007-10-25,2022-01-10,4645,400866835.8,291426376,3686874,4258015,1.27,287168361,0.07,0
MBS 2007-06,2007-10-25,2022-12-09,4645,400866835.8,296577088,4448659,5150712,1.5,291426376,0.07,0
MBS 2007-06,2007-10-25,2022-11-09,4645,400866835.8,301717465,4478186,5140377,1.48,296577088,0.07,0
MBS 2007-06,2007-10-25,2022-10-09,4645,400866835.8,308784994,6535288,7067529,2.12,301717465,0.08,0
MBS 2007-06,2007-10-25,2022-09-09,4645,400866835.8,313853649,4344126,5068655,1.38,308784994,0.08,0
MBS 2007-06,2007-10-25,2022-08-09,4645,400866835.8,318829321,4316201,4975672,1.35,313853649,0.08,0
MBS 2007-06,2007-10-25,2022-07-09,4645,400866835.8,325522157,5973254,6692836,1.83,318829321,0.08,0
MBS 2007-06,2007-10-25,2022-06-09,4645,400866835.8,330991330,4742701,5469173,1.43,325522157,0.08,0
MBS 2007-06,2007-10-25,2022-05-09,4645,400866835.8,337403261,5790402,6411931,1.72,330991330,0.08,0
MBS 2007-06,2007-10-25,2022-04-09,4645,400866835.8,342821314,4730525,5418053,1.38,337403261,0.08,0
MBS 2007-06,2007-10-25,2022-03-09,4645,400866835.8,349331010,5731530,6509696,1.64,342821314,0.09,0
MBS 2007-06,2007-10-25,2022-02-09,4645,400866835.8,354322566,4383843,4991556,1.24,349331010,0.09,0
MBS 2007-06,2007-10-25,2022-01-09,4645,400866835.8,357384664,2369439,3062098,0.66,354322566,0.09,0
MBS 2007-06,2007-10-25,2022-12-08,4645,400866835.8,359688951,1450131,2304287,0.4,357384664,0.09,0
MBS 2007-06,2007-10-25,2022-11-08,4645,400866835.8,361408828,1092929,1719877,0.3,359688951,0.09,0
MBS 2007-06,2007-10-25,2022-10-08,4645,400866835.8,363644801,1424775,2235973,0.39,361408828,0.09,0
MBS 2007-06,2007-10-25,2022-09-08,4645,400866835.8,367529185,3180395,3884384,0.87,363644801,0.09,0
MBS 2007-06,2007-10-25,2022-08-08,4645,400866835.8,372305652,4284061,4776467,1.15,367529185,0.09,0
MBS 2007-06,2007-10-25,2022-07-08,4645,400866835.8,376518786,3766772,4213134,1,372305652,0.09,0
MBS 2007-06,2007-10-25,2022-06-08,4645,400866835.8,379713948,2756909,3195162,0.73,376518786,0.09,0
MBS 2007-06,2007-10-25,2022-05-08,4645,400866835.8,382410932,2292043,2696984,0.6,379713948,0.09,0
MBS 2007-06,2007-10-25,2022-04-08,4645,400866835.8,385847236,2582856,3436304,0.67,382410932,0.1,0
MBS 2007-06,2007-10-25,2022-03-08,4645,400866835.8,389647813,3380263,3800577,0.87,385847236,0.1,0
MBS 2007-06,2007-10-25,2022-02-08,4645,400866835.8,391524074,1458020,1876261,0.37,389647813,0.1,0
MBS 2007-06,2007-10-25,2022-01-08,4645,400866835.8,393134065,1191964,1609991,0.3,391524074,0.1,0
MBS 2007-06,2007-10-25,2022-12-07,4645,400866835.8,394914581,1363446,1780516,0.35,393134065,0.1,0
MBS 2007-06,2007-10-25,2022-11-07,4645,400866835.8,397705552,2372680,2790971,0.6,394914581,0.1,0
MBS 2007-06,2007-10-25,2022-10-07,4645,400866835.8,400866836,980758,3161284,0.24,397705552,0.1,0
MBS 2007-05,2007-09-20,2022-12-10,3848,344806065.4,177549722,6366347,7295589,3.59,170254133,0.05,0
MBS 2007-05,2007-09-20,2022-11-10,3848,344806065.4,185550856,7225379,8001134,3.89,177549722,0.05,0
MBS 2007-05,2007-09-20,2022-10-10,3848,344806065.4,191258464,4978984,5707608,2.6,185550856,0.05,0
MBS 2007-05,2007-09-20,2022-09-10,3848,344806065.4,197235353,5257344,5976889,2.67,191258464,0.06,0
MBS 2007-05,2007-09-20,2022-08-10,3848,344806065.4,208221526,10177440,10986173,4.89,197235353,0.06,0
MBS 2007-05,2007-09-20,2022-07-10,3848,344806065.4,220035127,11151659,11813601,5.07,208221526,0.06,0
MBS 2007-05,2007-09-20,2022-06-10,3848,344806065.4,228344739,7671218,8309612,3.36,220035127,0.06,0
MBS 2007-05,2007-09-20,2022-05-10,3848,344806065.4,233595206,4640732,5250467,1.99,228344739,0.07,0
MBS 2007-05,2007-09-20,2022-04-10,3848,344806065.4,237250706,3048267,3655500,1.28,233595206,0.07,0
MBS 2007-05,2007-09-20,2022-03-10,3848,344806065.4,242218892,4264610,4968186,1.76,237250706,0.07,0
MBS 2007-05,2007-09-20,2022-02-10,3848,344806065.4,246451111,3684020,4232219,1.49,242218892,0.07,0
MBS 2007-05,2007-09-20,2022-01-10,3848,344806065.4,249618437,2598133,3167326,1.04,246451111,0.07,0
MBS 2007-05,2007-09-20,2022-12-09,3848,344806065.4,253889222,3620926,4270785,1.43,249618437,0.07,0
MBS 2007-05,2007-09-20,2022-11-09,3848,344806065.4,257138436,2609385,3249214,1.01,253889222,0.07,0
MBS 2007-05,2007-09-20,2022-10-09,3848,344806065.4,261385352,3632077,4246916,1.39,257138436,0.07,0
MBS 2007-05,2007-09-20,2022-09-09,3848,344806065.4,266713023,4687113,5327671,1.76,261385352,0.08,0
MBS 2007-05,2007-09-20,2022-08-09,3848,344806065.4,272446861,5087276,5733838,1.87,266713023,0.08,0
MBS 2007-05,2007-09-20,2022-07-09,3848,344806065.4,278057013,4957450,5610152,1.78,272446861,0.08,0
MBS 2007-05,2007-09-20,2022-06-09,3848,344806065.4,283696342,4952677,5639329,1.75,278057013,0.08,0
MBS 2007-05,2007-09-20,2022-05-09,3848,344806065.4,288615082,4249303,4918740,1.47,283696342,0.08,0
MBS 2007-05,2007-09-20,2022-04-09,3848,344806065.4,292984225,3720781,4369143,1.27,288615082,0.08,0
MBS 2007-05,2007-09-20,2022-03-09,3848,344806065.4,297740677,4102006,4756452,1.38,292984225,0.08,0
MBS 2007-05,2007-09-20,2022-02-09,3848,344806065.4,301781845,3450500,4041168,1.14,297740677,0.09,0
MBS 2007-05,2007-09-20,2022-01-09,3848,344806065.4,304475479,2053405,2693634,0.67,301781845,0.09,0
MBS 2007-05,2007-09-20,2022-12-08,3848,344806065.4,306507903,1245611,2032424,0.41,304475479,0.09,0
MBS 2007-05,2007-09-20,2022-11-08,3848,344806065.4,308452441,1352803,1944538,0.44,306507903,0.09,0
MBS 2007-05,2007-09-20,2022-10-08,3848,344806065.4,310722279,1583893,2269838,0.51,308452441,0.09,0
MBS 2007-05,2007-09-20,2022-09-08,3848,344806065.4,313847982,2415903,3125703,0.77,310722279,0.09,0
MBS 2007-05,2007-09-20,2022-08-08,3848,344806065.4,317082956,2645232,3234974,0.83,313847982,0.09,0
MBS 2007-05,2007-09-20,2022-07-08,3848,344806065.4,322184224,4487709,5101268,1.39,317082956,0.09,0
MBS 2007-05,2007-09-20,2022-06-08,3848,344806065.4,324764374,2031300,2580150,0.63,322184224,0.09,0
MBS 2007-05,2007-09-20,2022-05-08,3848,344806065.4,327989497,2736889,3225123,0.83,324764374,0.09,0
MBS 2007-05,2007-09-20,2022-04-08,3848,344806065.4,331328136,2482804,3338639,0.75,327989497,0.1,0
MBS 2007-05,2007-09-20,2022-03-08,3848,344806065.4,333608257,1800045,2280121,0.54,331328136,0.1,0
MBS 2007-05,2007-09-20,2022-02-08,3848,344806065.4,335466262,1385445,1858005,0.41,333608257,0.1,0
MBS 2007-05,2007-09-20,2022-01-08,3848,344806065.4,337237653,1294901,1771391,0.38,335466262,0.1,0
MBS 2007-05,2007-09-20,2022-12-07,3848,344806065.4,338788641,1076712,1550988,0.32,337237653,0.1,0
MBS 2007-05,2007-09-20,2022-11-07,3848,344806065.4,340564628,1304077,1775987,0.38,338788641,0.1,0
MBS 2007-05,2007-09-20,2022-10-07,3848,344806065.4,343016120,1934894,2451492,0.56,340564628,0.1,0
MBS 2007-05,2007-09-20,2022-09-07,3848,344806065.4,344806065,534055,1789946,0.15,343016119,0.1,0
MBS 2007-04,2007-08-23,2022-12-10,4888,396780608.6,198244036,7239649,8319220,3.65,189924816,0.05,0
MBS 2007-04,2007-08-23,2022-11-10,4888,396780608.6,207104898,7762117,8860862,3.75,198244036,0.05,0
MBS 2007-04,2007-08-23,2022-10-10,4888,396780608.6,213997690,5767434,6892792,2.7,207104898,0.05,0
MBS 2007-04,2007-08-23,2022-09-10,4888,396780608.6,220341550,5380351,6343860,2.44,213997690,0.05,0
MBS 2007-04,2007-08-23,2022-08-10,4888,396780608.6,227156528,5969568,6814978,2.63,220341550,0.06,0
MBS 2007-04,2007-08-23,2022-07-10,4888,396780608.6,239714145,11634059,12557617,4.85,227156528,0.06,0
MBS 2007-04,2007-08-23,2022-06-10,4888,396780608.6,250402072,9961998,10687927,3.98,239714145,0.06,0
MBS 2007-04,2007-08-23,2022-05-10,4888,396780608.6,259822071,8722602,9419999,3.36,250402072,0.06,0
MBS 2007-04,2007-08-23,2022-04-10,4888,396780608.6,267252268,6748917,7430197,2.53,259822071,0.07,0
MBS 2007-04,2007-08-23,2022-03-10,4888,396780608.6,273864941,5815721,6612673,2.12,267252268,0.07,0
MBS 2007-04,2007-08-23,2022-02-10,4888,396780608.6,278843177,4317740,4978236,1.55,273864941,0.07,0
MBS 2007-04,2007-08-23,2022-01-10,4888,396780608.6,283318971,3837204,4475794,1.35,278843177,0.07,0
MBS 2007-04,2007-08-23,2022-12-09,4888,396780608.6,287870089,3850651,4551118,1.34,283318971,0.07,0
MBS 2007-04,2007-08-23,2022-11-09,4888,396780608.6,292203633,3618654,4333544,1.24,287870089,0.07,0
MBS 2007-04,2007-08-23,2022-10-09,4888,396780608.6,297297936,4407754,5094303,1.48,292203633,0.07,0
MBS 2007-04,2007-08-23,2022-09-09,4888,396780608.6,301838654,3763715,4540718,1.25,297297936,0.07,0
MBS 2007-04,2007-08-23,2022-08-09,4888,396780608.6,308554452,5998348,6715798,1.94,301838654,0.08,0
MBS 2007-04,2007-08-23,2022-07-09,4888,396780608.6,314075061,4781032,5520609,1.52,308554452,0.08,0
MBS 2007-04,2007-08-23,2022-06-09,4888,396780608.6,320274889,5414698,6199828,1.69,314075061,0.08,0
MBS 2007-04,2007-08-23,2022-05-09,4888,396780608.6,325874231,4905901,5599342,1.51,320274889,0.08,0
MBS 2007-04,2007-08-23,2022-04-09,4888,396780608.6,332420907,5832086,6546676,1.75,325874231,0.08,0
MBS 2007-04,2007-08-23,2022-03-09,4888,396780608.6,339376682,6095152,6955775,1.8,332420907,0.08,0
MBS 2007-04,2007-08-23,2022-02-09,4888,396780608.6,343051909,2991868,3675227,0.87,339376682,0.09,0
MBS 2007-04,2007-08-23,2022-01-09,4888,396780608.6,345953666,2145545,2901757,0.62,343051909,0.09,0
MBS 2007-04,2007-08-23,2022-12-08,4888,396780608.6,348435828,1617605,2482162,0.46,345953666,0.09,0
MBS 2007-04,2007-08-23,2022-11-08,4888,396780608.6,351123597,1849154,2687769,0.53,348435828,0.09,0
MBS 2007-04,2007-08-23,2022-10-08,4888,396780608.6,353835934,1849374,2712337,0.52,351123597,0.09,0
MBS 2007-04,2007-08-23,2022-09-08,4888,396780608.6,356652619,2000590,2816685,0.56,353835934,0.09,0
MBS 2007-04,2007-08-23,2022-08-08,4888,396780608.6,359602774,2233203,2950155,0.62,356652619,0.09,0
MBS 2007-04,2007-08-23,2022-07-08,4888,396780608.6,364646803,4301561,5044029,1.18,359602774,0.09,0
MBS 2007-04,2007-08-23,2022-06-08,4888,396780608.6,370905911,5596604,6259108,1.51,364646803,0.09,0
MBS 2007-04,2007-08-23,2022-05-08,4888,396780608.6,374956416,3519983,4050505,0.94,370905911,0.09,0
MBS 2007-04,2007-08-23,2022-04-08,4888,396780608.6,378743113,2443013,3786697,0.65,374956416,0.09,0
MBS 2007-04,2007-08-23,2022-03-08,4888,396780608.6,381527837,2293749,2784724,0.6,378743113,0.1,0
MBS 2007-04,2007-08-23,2022-02-08,4888,396780608.6,383458987,1455418,1931150,0.38,381527837,0.1,0
MBS 2007-04,2007-08-23,2022-01-08,4888,396780608.6,385588072,1653225,2129085,0.43,383458987,0.1,0
MBS 2007-04,2007-08-23,2022-12-07,4888,396780608.6,388102204,2036222,2514132,0.52,385588072,0.1,0
MBS 2007-04,2007-08-23,2022-11-07,4888,396780608.6,390876351,2174842,2774147,0.56,388102204,0.1,0
MBS 2007-04,2007-08-23,2022-10-07,4888,396780608.6,393749072,2347945,2872721,0.6,390876351,0.1,0
MBS 2007-04,2007-08-23,2022-09-07,4888,396780608.6,395510119,1328872,1761048,0.34,393749071,0.1,0
MBS 2007-04,2007-08-23,2022-08-07,4888,396780608.6,396780609,256391,1270489,0.06,395510120,0.1,0
MBS 2007-03,2007-07-11,2022-12-10,4816,364538952,182130531,5424365,5997655,2.98,176132876,0.05,0
MBS 2007-03,2007-07-11,2022-11-10,4816,364538952,189331965,6383414,7201434,3.37,182130531,0.05,0
MBS 2007-03,2007-07-11,2022-10-10,4816,364538952,195466224,5444784,6134259,2.79,189331965,0.05,0
MBS 2007-03,2007-07-11,2022-09-10,4816,364538952,201738438,5318027,6272214,2.64,195466224,0.05,0
MBS 2007-03,2007-07-11,2022-08-10,4816,364538952,207149831,4607769,5411393,2.22,201738438,0.06,0
MBS 2007-03,2007-07-11,2022-07-10,4816,364538952,214695755,6842013,7545924,3.19,207149831,0.06,0
MBS 2007-03,2007-07-11,2022-06-10,4816,364538952,221673629,6237484,6977874,2.81,214695755,0.06,0
MBS 2007-03,2007-07-11,2022-05-10,4816,364538952,229136383,6777695,7462754,2.96,221673629,0.06,0
MBS 2007-03,2007-07-11,2022-04-10,4816,364538952,237252013,7394810,8115630,3.12,229136383,0.06,0
MBS 2007-03,2007-07-11,2022-03-10,4816,364538952,244018020,5930331,6766007,2.43,237252013,0.07,0
MBS 2007-03,2007-07-11,2022-02-10,4816,364538952,248129392,3467051,4111372,1.4,244018020,0.07,0
MBS 2007-03,2007-07-11,2022-01-10,4816,364538952,251147745,2402744,3018353,0.96,248129392,0.07,0
MBS 2007-03,2007-07-11,2022-12-09,4816,364538952,255582716,3793523,4434971,1.48,251147745,0.07,0
MBS 2007-03,2007-07-11,2022-11-09,4816,364538952,259472244,3163362,3889528,1.22,255582716,0.07,0
MBS 2007-03,2007-07-11,2022-10-09,4816,364538952,264265947,4124601,4793703,1.56,259472244,0.07,0
MBS 2007-03,2007-07-11,2022-09-09,4816,364538952,269509332,4456387,5243385,1.65,264265947,0.07,0
MBS 2007-03,2007-07-11,2022-08-09,4816,364538952,275686157,5479516,6176825,1.99,269509332,0.07,0
MBS 2007-03,2007-07-11,2022-07-09,4816,364538952,281601077,5197434,5914920,1.85,275686157,0.08,0
MBS 2007-03,2007-07-11,2022-06-09,4816,364538952,286861641,4495489,5260564,1.57,281601077,0.08,0
MBS 2007-03,2007-07-11,2022-05-09,4816,364538952,293024379,5485848,6162738,1.87,286861641,0.08,0
MBS 2007-03,2007-07-11,2022-04-09,4816,364538952,298507672,4763638,5483293,1.6,293024379,0.08,0
MBS 2007-03,2007-07-11,2022-03-09,4816,364538952,304225215,4869420,5717543,1.6,298507672,0.08,0
MBS 2007-03,2007-07-11,2022-02-09,4816,364538952,308110477,3213152,3885262,1.04,304225215,0.08,0
MBS 2007-03,2007-07-11,2022-01-09,4816,364538952,310883178,2046788,2772701,0.66,308110477,0.08,0
MBS 2007-03,2007-07-11,2022-12-08,4816,364538952,313178003,1452473,2294825,0.46,310883178,0.09,0
MBS 2007-03,2007-07-11,2022-11-08,4816,364538952,315239370,1339714,2061367,0.42,313178003,0.09,0
MBS 2007-03,2007-07-11,2022-10-08,4816,364538952,318723973,2670545,3484603,0.84,315239370,0.09,0
MBS 2007-03,2007-07-11,2022-09-08,4816,364538952,321863076,2330007,3139103,0.72,318723973,0.09,0
MBS 2007-03,2007-07-11,2022-08-08,4816,364538952,324212251,1650367,2349175,0.51,321863076,0.09,0
MBS 2007-03,2007-07-11,2022-07-08,4816,364538952,328306477,3338427,4094226,1.02,324212251,0.09,0
MBS 2007-03,2007-07-11,2022-06-08,4816,364538952,332570571,3494737,4264094,1.05,328306477,0.09,0
MBS 2007-03,2007-07-11,2022-05-08,4816,364538952,337058881,3760442,4488310,1.12,332570571,0.09,0
MBS 2007-03,2007-07-11,2022-04-08,4816,364538952,342313798,4210743,5254917,1.23,337058881,0.09,0
MBS 2007-03,2007-07-11,2022-03-08,4816,364538952,346897055,4045306,4583257,1.17,342313798,0.09,0
MBS 2007-03,2007-07-11,2022-02-08,4816,364538952,349243633,1868488,2346578,0.54,346897055,0.1,0
MBS 2007-03,2007-07-11,2022-01-08,4816,364538952,351872241,2156354,2628608,0.61,349243633,0.1,0
MBS 2007-03,2007-07-11,2022-12-07,4816,364538952,353982844,1646076,2110603,0.47,351872241,0.1,0
MBS 2007-03,2007-07-11,2022-11-07,4816,364538952,356480518,2030627,2497674,0.57,353982844,0.1,0
MBS 2007-03,2007-07-11,2022-10-07,4816,364538952,358830897,1834834,2350379,0.51,356480518,0.1,0
MBS 2007-03,2007-07-11,2022-09-07,4816,364538952,360511993,1264436,1681096,0.35,358830897,0.1,0
MBS 2007-03,2007-07-11,2022-08-07,4816,364538952,362526459,1551729,2014465,0.43,360511994,0.1,0
MBS 2007-03,2007-07-11,2022-07-07,4816,364538952,364538952,732000,2012493,0.2,362526459,0.1,0
MBS 2007-02,2007-04-24,2022-12-10,4372,360936995.4,188494982,6218620,6927818,3.3,181567164,0.05,0
MBS 2007-02,2007-04-24,2022-11-10,4372,360936995.4,196844569,7393439,8349587,3.76,188494982,0.05,0
MBS 2007-02,2007-04-24,2022-10-10,4372,360936995.4,200798702,3263070,3954133,1.63,196844569,0.05,0
MBS 2007-02,2007-04-24,2022-09-10,4372,360936995.4,204376739,2810216,3578037,1.38,200798702,0.06,0
MBS 2007-02,2007-04-24,2022-08-10,4372,360936995.4,210471774,5209502,6095035,2.48,204376739,0.06,0
MBS 2007-02,2007-04-24,2022-07-10,4372,360936995.4,217151613,5920784,6679839,2.73,210471774,0.06,0
MBS 2007-02,2007-04-24,2022-06-10,4372,360936995.4,222710651,4757111,5559038,2.14,217151613,0.06,0
MBS 2007-02,2007-04-24,2022-05-10,4372,360936995.4,229768543,6234008,7057892,2.71,222710651,0.06,0
MBS 2007-02,2007-04-24,2022-04-10,4372,360936995.4,235992324,5391892,6223781,2.28,229768543,0.06,0
MBS 2007-02,2007-04-24,2022-03-10,4372,360936995.4,243681487,6726119,7689163,2.76,235992324,0.07,0
MBS 2007-02,2007-04-24,2022-02-10,4372,360936995.4,250500403,5885111,6818916,2.35,243681487,0.07,0
MBS 2007-02,2007-04-24,2022-01-10,4372,360936995.4,254079660,2939802,3579257,1.16,250500403,0.07,0
MBS 2007-02,2007-04-24,2022-12-09,4372,360936995.4,258082903,3300694,4003243,1.28,254079660,0.07,0
MBS 2007-02,2007-04-24,2022-11-09,4372,360936995.4,262231002,3426331,4148099,1.31,258082903,0.07,0
MBS 2007-02,2007-04-24,2022-10-09,4372,360936995.4,265823779,2914860,3592777,1.1,262231002,0.07,0
MBS 2007-02,2007-04-24,2022-09-09,4372,360936995.4,269945584,3395456,4121805,1.26,265823779,0.07,0
MBS 2007-02,2007-04-24,2022-08-09,4372,360936995.4,274454775,3662646,4509191,1.33,269945584,0.07,0
MBS 2007-02,2007-04-24,2022-07-09,4372,360936995.4,279857775,4657458,5403000,1.66,274454775,0.08,0
MBS 2007-02,2007-04-24,2022-06-09,4372,360936995.4,285229213,4501399,5371438,1.58,279857775,0.08,0
MBS 2007-02,2007-04-24,2022-05-09,4372,360936995.4,290461488,4482295,5232275,1.54,285229213,0.08,0
MBS 2007-02,2007-04-24,2022-04-09,4372,360936995.4,296359711,5127003,5898223,1.73,290461488,0.08,0
MBS 2007-02,2007-04-24,2022-03-09,4372,360936995.4,301168636,3926129,4808925,1.3,296359711,0.08,0
MBS 2007-02,2007-04-24,2022-02-09,4372,360936995.4,305205462,3359885,4036826,1.1,301168636,0.08,0
MBS 2007-02,2007-04-24,2022-01-09,4372,360936995.4,307973240,2055521,2767778,0.67,305205462,0.08,0
MBS 2007-02,2007-04-24,2022-12-08,4372,360936995.4,309809704,994977,1836464,0.32,307973240,0.09,0
MBS 2007-02,2007-04-24,2022-11-08,4372,360936995.4,311766626,1278531,1956922,0.41,309809704,0.09,0
MBS 2007-02,2007-04-24,2022-10-08,4372,360936995.4,314227239,1687465,2460613,0.54,311766626,0.09,0
MBS 2007-02,2007-04-24,2022-09-08,4372,360936995.4,316539178,1504836,2311939,0.48,314227239,0.09,0
MBS 2007-02,2007-04-24,2022-08-08,4372,360936995.4,319091502,1862007,2552324,0.58,316539178,0.09,0
MBS 2007-02,2007-04-24,2022-07-08,4372,360936995.4,322936588,3076138,3845086,0.95,319091502,0.09,0
MBS 2007-02,2007-04-24,2022-06-08,4372,360936995.4,326994921,3266200,4058333,1,322936588,0.09,0
MBS 2007-02,2007-04-24,2022-05-08,4372,360936995.4,331007438,3268612,4012517,0.99,326994921,0.09,0
MBS 2007-02,2007-04-24,2022-04-08,4372,360936995.4,335212965,2954940,4205527,0.88,331007438,0.09,0
MBS 2007-02,2007-04-24,2022-03-08,4372,360936995.4,339006492,3108791,3793527,0.92,335212965,0.09,0
MBS 2007-02,2007-04-24,2022-02-08,4372,360936995.4,342186490,2624748,3179998,0.77,339006492,0.09,0
MBS 2007-02,2007-04-24,2022-01-08,4372,360936995.4,345079178,2391992,2892688,0.69,342186490,0.09,0
MBS 2007-02,2007-04-24,2022-12-07,4372,360936995.4,347094234,1513781,2015056,0.44,345079178,0.1,0
MBS 2007-02,2007-04-24,2022-11-07,4372,360936995.4,348797828,1212649,1703594,0.35,347094234,0.1,0
MBS 2007-02,2007-04-24,2022-10-07,4372,360936995.4,351271356,1922740,2473528,0.55,348797828,0.1,0
MBS 2007-02,2007-04-24,2022-09-07,4372,360936995.4,352579119,871340,1307763,0.25,351271356,0.1,0
MBS 2007-02,2007-04-24,2022-08-07,4372,360936995.4,354499683,1423755,1920564,0.4,352579119,0.1,0
MBS 2007-02,2007-04-24,2022-07-07,4372,360936995.4,355900168,866222,1400485,0.24,354499683,0.1,0
MBS 2007-02,2007-04-24,2022-06-07,4372,360936995.4,357114085,757212,1213917,0.21,355900168,0.1,0
MBS 2007-02,2007-04-24,2022-05-07,4372,360936995.4,359100131,1491410,1986046,0.42,357114085,0.1,0
MBS 2007-02,2007-04-24,2022-04-07,4372,360936995.4,360936995,889244,1836864,0.25,359100131,0.1,0
MBS 2007-01,2007-02-21,2022-12-10,4510,347477440.8,164213153,5726301,6387806,3.49,157825347,0.05,0
MBS 2007-01,2007-02-21,2022-11-10,4510,347477440.8,171407503,6528100,7194350,3.81,164213153,0.05,0
MBS 2007-01,2007-02-21,2022-10-10,4510,347477440.8,177378278,5429796,5970775,3.06,171407503,0.05,0
MBS 2007-01,2007-02-21,2022-09-10,4510,347477440.8,183821945,5693317,6443667,3.1,177378278,0.05,0
MBS 2007-01,2007-02-21,2022-08-10,4510,347477440.8,188968834,4337462,5146889,2.3,183821945,0.05,0
MBS 2007-01,2007-02-21,2022-07-10,4510,347477440.8,196195838,6578734,7227004,3.35,188968834,0.05,0
MBS 2007-01,2007-02-21,2022-06-10,4510,347477440.8,202174827,5261537,5978989,2.6,196195838,0.06,0
MBS 2007-01,2007-02-21,2022-05-10,4510,347477440.8,207789302,4934221,5614475,2.37,202174827,0.06,0
