,발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,조기상환율
7697,MBS 2009-10,2009-10-16,2015-07,8.95,5.59,74.092,82.395,95.08,962.0,2030.16,2.96,61.71,29.69,8.95
7698,MBS 2009-10,2009-10-16,2015-08,7.26,5.59,74.381,82.756,95.213,897.0,1941.49,2.94,61.71,29.49,7.26
7699,MBS 2009-10,2009-10-16,2015-09,6.22,5.59,74.731,83.214,94.966,836.0,1962.81,2.92,62.03,29.84,6.22
7700,MBS 2009-10,2009-10-16,2015-10,3.36,5.59,74.984,83.55,94.966,804.0,2029.47,2.9,62.12,29.58,3.36
7701,MBS 2009-10,2009-10-16,2015-11,2.55,5.59,75.304,83.964,94.786,801.0,1991.97,3.04,62.18,28.89,2.55
7702,MBS 2009-10,2009-10-16,2015-12,5.42,5.59,75.441,84.181,95.07,836.0,1961.31,3.12,62.15,28.79,5.42
7703,MBS 2009-10,2009-10-16,2016-01,1.93,5.59,75.504,84.343,95.232,913.0,1912.06,3.1,62.1,28.73,1.93
7704,MBS 2009-10,2009-10-16,2016-02,4.14,5.59,75.558,84.5,95.64,1153.0,1916.66,2.99,61.93,28.81,4.14
7705,MBS 2009-10,2009-10-16,2016-03,2.67,5.59,75.584,84.625,95.393,1111.0,1995.85,2.97,61.93,29.0,2.67
7706,MBS 2009-10,2009-10-16,2016-04,3.19,5.59,75.615,84.718,95.573,1041.0,1994.15,2.93,61.8,29.11,3.19
7707,MBS 2009-10,2009-10-16,2016-05,6.31,5.59,75.665,84.814,95.63,967.0,1983.4,2.89,61.44,28.86,6.31
7708,MBS 2009-10,2009-10-16,2016-06,1.78,5.59,75.734,84.895,95.611,972.0,1970.35,2.77,61.43,28.92,1.78
7709,MBS 2009-10,2009-10-16,2016-07,3.32,5.59,75.832,84.981,95.431,941.0,2016.19,2.66,61.58,28.9,3.32
7710,MBS 2009-10,2009-10-16,2016-08,5.28,5.59,75.927,85.061,95.677,949.0,2034.65,2.7,61.78,28.48,5.28
7711,MBS 2009-10,2009-10-16,2016-09,0.72,5.59,76.031,85.145,96.247,944.0,2043.63,2.8,61.85,28.58,0.72
7712,MBS 2009-10,2009-10-16,2016-10,3.84,5.59,76.215,85.296,96.379,886.0,2008.19,2.89,61.77,28.73,3.84
7713,MBS 2009-10,2009-10-16,2016-11,5.0,5.59,76.407,85.456,96.237,821.0,1983.48,3.04,61.66,28.08,5.0
7714,MBS 2009-10,2009-10-16,2016-12,1.7,5.59,76.463,85.514,96.342,830.0,2026.46,3.13,61.64,27.95,1.7
7715,MBS 2009-10,2009-10-16,2017-01,1.9,5.59,76.481,85.544,97.366,908.0,2067.57,3.16,61.93,28.11,1.9
7716,MBS 2009-10,2009-10-16,2017-02,1.02,5.59,76.489,85.564,97.632,1138.0,2091.64,3.19,62.11,27.98,1.02
7717,MBS 2009-10,2009-10-16,2017-03,0.99,5.59,76.509,85.583,97.565,1077.0,2160.23,3.21,62.16,28.06,0.99
7718,MBS 2009-10,2009-10-16,2017-04,0.95,5.59,76.538,85.6,97.442,1124.0,2205.44,3.21,62.19,27.94,0.95
7719,MBS 2009-10,2009-10-16,2017-05,3.32,5.59,76.578,85.623,97.546,950.0,2347.38,3.26,62.05,27.91,3.32
7720,MBS 2009-10,2009-10-16,2017-06,0.01,5.59,76.711,85.68,97.338,1009.0,2391.79,3.22,62.07,27.9,0.01
7721,MBS 2009-10,2009-10-16,2017-07,0.63,5.59,76.891,85.745,97.499,918.0,2402.71,3.28,62.27,27.92,0.63
7722,MBS 2009-10,2009-10-16,2017-08,1.24,5.59,77.074,85.796,98.058,956.0,2363.19,3.28,62.47,27.99,1.24
7723,MBS 2009-10,2009-10-16,2017-09,1.41,5.59,77.139,85.832,98.172,895.0,2394.47,3.24,62.47,28.18,1.41
7724,MBS 2009-10,2009-10-16,2017-10,2.12,5.59,77.226,85.878,98.077,852.0,2523.43,3.33,62.38,28.37,2.12
7725,MBS 2009-10,2009-10-16,2017-11,2.17,5.59,77.332,85.896,97.347,833.0,2476.37,3.39,62.32,28.58,2.17
7726,MBS 2009-10,2009-10-16,2017-12,0.56,5.59,77.411,85.906,97.698,869.0,2467.49,3.42,62.35,28.54,0.56
7727,MBS 2009-10,2009-10-16,2018-01,0.97,5.59,77.556,85.92,98.106,908.0,2566.46,3.47,62.42,28.38,0.97
7728,MBS 2009-10,2009-10-16,2018-02,1.65,5.59,77.723,85.93,98.855,1015.0,2427.36,3.46,62.55,28.6,1.65
7729,MBS 2009-10,2009-10-16,2018-03,4.4,5.59,77.917,85.922,98.751,1169.0,2445.85,3.45,62.51,28.23,4.4
7730,MBS 2009-10,2009-10-16,2018-04,0.64,5.59,78.049,85.904,98.931,1109.0,2515.38,3.47,62.48,28.26,0.64
7731,MBS 2009-10,2009-10-16,2018-05,0.25,5.59,78.127,85.857,98.979,1078.0,2423.01,3.49,62.49,28.22,0.25
7732,MBS 2009-10,2009-10-16,2018-06,0.81,5.59,78.203,85.808,98.779,988.0,2326.13,3.46,62.48,28.19,0.81
7733,MBS 2009-10,2009-10-16,2018-07,2.26,5.59,78.293,85.773,98.59,1001.0,2295.26,3.44,62.34,28.01,2.26
7734,MBS 2009-10,2009-10-16,2018-08,1.58,5.59,78.46,85.762,99.462,1094.0,2322.88,3.36,62.27,27.99,1.58
7735,MBS 2009-10,2009-10-16,2018-09,0.2,5.59,79.232,85.903,100.221,980.0,2343.07,3.29,62.27,27.96,0.2
7736,MBS 2009-10,2009-10-16,2018-10,1.02,5.59,79.677,85.989,100.041,931.0,2029.69,3.31,62.24,27.84,1.02
7737,MBS 2009-10,2009-10-16,2018-11,0.16,5.59,79.799,86.019,99.33,869.0,2096.86,3.28,62.3,27.82,0.16
7738,MBS 2009-10,2009-10-16,2018-12,2.58,5.59,79.861,86.01,98.988,899.0,2041.04,3.19,62.16,27.93,2.58
7739,MBS 2009-10,2009-10-16,2019-01,0.08,5.59,79.877,85.98,98.884,1002.0,2204.85,3.12,62.19,27.92,0.08
7740,MBS 2009-10,2009-10-16,2019-02,0.63,5.59,79.824,85.844,99.311,1099.0,2195.44,3.08,62.21,28.01,0.63
7741,MBS 2009-10,2009-10-16,2019-03,0.37,5.59,79.74,85.702,99.121,1132.0,2140.67,3.04,62.26,28.01,0.37
7742,MBS 2009-10,2009-10-16,2019-04,0.8,5.59,79.63,85.564,99.481,1186.0,2203.59,2.98,62.34,28.01,0.8
7743,MBS 2009-10,2009-10-16,2019-05,0.95,5.59,79.577,85.487,99.652,1082.0,2041.74,2.93,62.37,28.0,0.95
7744,MBS 2009-10,2009-10-16,2019-06,0.49,5.59,79.508,85.401,99.491,1071.0,2130.62,2.74,62.25,28.0,0.49
7745,MBS 2009-10,2009-10-16,2019-07,1.03,5.59,79.502,85.346,99.187,1046.0,2024.55,2.64,62.38,28.07,1.03
7746,MBS 2009-10,2009-10-16,2019-08,2.27,5.59,79.546,85.342,99.425,817.0,1967.79,2.47,62.68,28.26,2.27
7747,MBS 2009-10,2009-10-16,2019-09,1.94,5.59,79.589,85.331,99.794,842.0,2063.05,2.51,63.01,28.16,1.94
7748,MBS 2009-10,2009-10-16,2019-10,0.08,5.59,79.664,85.378,100.041,826.0,2083.48,2.5,63.05,28.17,0.08
7749,MBS 2009-10,2009-10-16,2019-11,0.49,5.59,79.776,85.442,99.481,826.0,2087.96,2.45,63.05,28.15,0.49
7750,MBS 2009-10,2009-10-16,2019-12,0.46,5.59,80.054,85.576,99.719,817.0,2197.67,2.45,63.04,28.19,0.46
7751,MBS 2009-10,2009-10-16,2020-01,0.0,5.59,80.337,85.717,100.09,898.0,2119.01,2.51,63.06,28.18,0.0
7752,MBS 2009-10,2009-10-16,2020-02,0.21,5.59,80.634,85.869,100.16,1008.0,1987.01,2.52,63.09,28.2,0.21
7753,MBS 2009-10,2009-10-16,2020-03,2.49,5.59,81.084,86.019,99.94,1062.0,1754.64,2.48,62.93,27.99,2.49
7754,MBS 2009-10,2009-10-16,2020-04,0.84,5.59,81.27,86.086,99.5,1065.0,1947.56,2.58,63.07,28.0,0.84
7755,MBS 2009-10,2009-10-16,2020-05,1.3,5.59,81.382,86.14,99.44,1178.0,2029.6,2.52,63.12,27.82,1.3
7756,MBS 2009-10,2009-10-16,2020-06,0.0,5.59,81.776,86.374,99.71,1148.0,2108.33,2.49,63.12,27.79,0.0
7757,MBS 2009-10,2009-10-16,2020-07,1.34,5.59,82.495,86.752,99.63,1062.0,2249.37,2.45,63.05,27.81,1.34
7758,MBS 2009-10,2009-10-16,2020-08,0.17,5.59,83.137,87.207,100.19,818.0,2326.17,2.39,63.06,27.79,0.17
7759,MBS 2009-10,2009-10-16,2020-09,0.0,5.59,83.798,87.962,100.74,954.0,2327.89,2.44,63.07,27.78,0.0
7760,MBS 2009-10,2009-10-16,2020-10,4.22,5.59,84.359,88.689,100.18,979.0,2267.15,2.47,63.65,27.96,4.22
7761,MBS 2009-10,2009-10-16,2020-11,0.0,5.59,85.568,90.181,100.09,923.0,2591.34,2.56,63.67,27.96,0.0
7762,MBS 2009-10,2009-10-16,2020-12,0.68,5.59,86.735,91.176,100.33,943.0,2873.47,2.59,63.65,28.0,0.68
7763,MBS 2009-10,2009-10-16,2021-01,1.16,5.59,87.767,91.934,101.04,1149.0,2976.21,2.63,63.79,27.85,1.16
7764,MBS 2009-10,2009-10-16,2021-02,1.32,5.59,88.962,92.627,101.58,1177.0,3012.95,2.66,63.94,27.87,1.32
7765,MBS 2009-10,2009-10-16,2021-03,1.04,5.59,90.135,93.273,101.84,1129.0,3061.42,2.73,63.89,27.84,1.04
7768,MBS 2009-10,2009-10-16,2021-06,0.364,5.59,93.169,95.202,102.05,1021.0,3296.68,2.74,63.54,28.03,0.364
7769,MBS 2009-10,2009-10-16,2021-07,0.368,5.59,94.256,96.053,102.26,860.0,3202.32,2.81,63.53,27.98,0.368
7770,MBS 2009-10,2009-10-16,2021-08,2.4039,5.59,95.666,97.04,102.75,706.0,3199.27,2.88,63.65,28.02,2.4039
7771,MBS 2009-10,2009-10-16,2021-09,0.8348,5.59,97.123,97.976,103.17,711.0,3068.82,3.01,63.61,27.92,0.8348
7772,MBS 2009-10,2009-10-16,2021-10,2.0204,5.59,98.14,98.579,103.35,736.0,2970.68,3.26,63.63,27.72,2.0204
7773,MBS 2009-10,2009-10-16,2021-11,0.0,5.59,99.224,99.301,103.87,694.0,2839.01,3.51,63.64,27.7,0.0
7774,MBS 2009-10,2009-10-16,2021-12,12.1105,5.59,99.72,99.728,104.04,697.0,2977.65,3.63,63.0,28.44,12.1105
7775,MBS 2009-10,2009-10-16,2022-01,2.4722,5.59,100.0,100.0,104.69,780.0,2663.34,3.85,62.97,28.63,2.4722
7776,MBS 2009-10,2009-10-16,2022-02,0.0,5.59,100.207,100.197,105.3,800.0,2699.18,3.88,62.98,28.61,0.0
7777,MBS 2009-10,2009-10-16,2022-03,0.1205,5.59,100.306,100.337,106.06,798.0,2757.65,3.84,63.0,28.6,0.1205
7778,MBS 2009-10,2009-10-16,2022-04,1.4841,5.59,100.517,100.543,106.85,813.0,2695.05,3.9,62.93,28.44,1.4841
7779,MBS 2009-10,2009-10-16,2022-05,0.0,5.59,100.768,100.814,107.56,830.0,2685.9,3.9,62.94,28.43,0.0
7780,MBS 2009-10,2009-10-16,2022-06,0.0,5.59,100.869,100.912,108.22,824.0,2332.64,4.04,62.96,28.41,0.0
7781,MBS 2009-11,2009-11-10,2009-11,0.77,5.64,64.676,58.186,84.384,811.0,1555.6,5.87,56.15,40.04,0.77
7782,MBS 2009-11,2009-11-10,2009-12,1.25,5.64,64.768,58.336,84.682,821.0,1682.77,5.9,56.19,40.03,1.25
7783,MBS 2009-11,2009-11-10,2010-01,0.85,5.64,64.851,58.508,85.351,1087.0,1602.43,5.88,56.23,40.08,0.85
7784,MBS 2009-11,2009-11-10,2010-02,1.18,5.64,65.04,58.872,85.523,1076.0,1594.58,5.75,56.24,40.1,1.18
7785,MBS 2009-11,2009-11-10,2010-03,1.71,5.64,65.201,59.271,85.696,971.0,1692.85,5.47,56.31,40.09,1.71
7786,MBS 2009-11,2009-11-10,2010-04,3.17,5.64,65.327,59.643,86.041,914.0,1741.56,5.07,56.34,39.9,3.17
7787,MBS 2009-11,2009-11-10,2010-05,2.93,5.64,65.358,59.886,86.128,780.0,1641.25,4.78,56.34,39.76,2.93
7788,MBS 2009-11,2009-11-10,2010-06,3.82,5.64,65.365,60.123,86.041,853.0,1698.29,4.62,56.31,39.51,3.82
7789,MBS 2009-11,2009-11-10,2010-07,6.08,5.64,65.303,60.282,86.214,903.0,1759.33,4.7,56.39,39.46,6.08
7790,MBS 2009-11,2009-11-10,2010-08,3.82,5.64,65.271,60.499,86.647,817.0,1742.75,4.81,56.46,39.39,3.82
7791,MBS 2009-11,2009-11-10,2010-09,2.49,5.64,65.333,60.887,87.337,844.0,1872.81,4.8,56.52,39.3,2.49
7792,MBS 2009-11,2009-11-10,2010-10,4.07,5.64,65.469,61.397,87.337,821.0,1882.95,4.74,56.57,39.15,4.07
7793,MBS 2009-11,2009-11-10,2010-11,4.38,5.64,65.721,62.036,86.906,729.0,1904.63,4.65,56.64,38.94,4.38
7794,MBS 2009-11,2009-11-10,2010-12,3.63,5.64,65.991,62.492,87.251,835.0,2051.0,4.67,56.69,38.78,3.63
7795,MBS 2009-11,2009-11-10,2011-01,2.56,5.64,66.3,63.026,88.288,889.0,2069.73,4.8,56.78,38.77,2.56
7796,MBS 2009-11,2009-11-10,2011-02,2.63,5.64,66.83,64.046,88.892,986.0,1939.3,4.86,56.83,38.73,2.63
7797,MBS 2009-11,2009-11-10,2011-03,3.68,5.64,67.482,65.164,89.238,1014.0,2106.7,4.89,56.78,38.75,3.68
7798,MBS 2009-11,2009-11-10,2011-04,3.38,5.64,68.037,65.947,89.325,914.0,2192.36,4.88,56.75,38.7,3.38
7799,MBS 2009-11,2009-11-10,2011-05,3.57,5.64,68.511,66.492,89.497,799.0,2142.47,4.9,56.75,38.55,3.57
7800,MBS 2009-11,2009-11-10,2011-06,3.2,5.64,68.848,66.926,89.67,821.0,2100.69,4.87,56.69,38.58,3.2
7801,MBS 2009-11,2009-11-10,2011-07,3.76,5.64,69.129,67.457,90.102,822.0,2133.21,4.9,56.77,38.51,3.76
7802,MBS 2009-11,2009-11-10,2011-08,4.81,5.64,69.47,68.189,90.707,750.0,1880.11,4.97,56.88,38.22,4.81
7803,MBS 2009-11,2009-11-10,2011-09,5.27,5.64,69.848,69.135,90.62,740.0,1769.65,5.0,56.84,38.14,5.27
7804,MBS 2009-11,2009-11-10,2011-10,4.64,5.64,70.126,69.758,90.448,724.0,1909.03,5.01,56.94,37.99,4.64
7805,MBS 2009-11,2009-11-10,2011-11,3.9,5.64,70.403,70.12,90.534,716.0,1847.51,5.01,56.99,37.83,3.9
7806,MBS 2009-11,2009-11-10,2011-12,3.47,5.64,70.521,70.181,90.879,739.0,1825.74,4.95,57.05,37.77,3.47
7807,MBS 2009-11,2009-11-10,2012-01,2.83,5.64,70.631,70.355,91.242,810.0,1955.79,5.06,57.13,37.82,2.83
7808,MBS 2009-11,2009-11-10,2012-02,3.72,5.64,70.749,70.619,91.588,922.0,2030.25,5.02,57.13,37.92,3.72
7809,MBS 2009-11,2009-11-10,2012-03,5.1,5.64,70.856,70.951,91.614,895.0,2014.04,5.0,57.23,37.91,5.1
7810,MBS 2009-11,2009-11-10,2012-04,3.85,5.64,70.932,71.247,91.605,870.0,1981.99,4.94,57.28,37.88,3.85
7811,MBS 2009-11,2009-11-10,2012-05,4.1,5.64,70.967,71.376,91.769,792.0,1843.47,4.85,57.28,38.12,4.1
7812,MBS 2009-11,2009-11-10,2012-06,4.0,5.64,70.941,71.462,91.639,806.0,1854.01,4.76,57.29,38.15,4.0
7813,MBS 2009-11,2009-11-10,2012-07,4.71,5.64,70.861,71.557,91.432,777.0,1881.99,4.64,57.29,37.91,4.71
7814,MBS 2009-11,2009-11-10,2012-08,7.05,5.64,70.79,71.63,91.855,742.0,1905.12,4.41,57.28,37.63,7.05
7815,MBS 2009-11,2009-11-10,2012-09,9.94,5.64,70.683,71.868,92.512,736.0,1996.21,4.29,57.62,37.68,9.94
7816,MBS 2009-11,2009-11-10,2012-10,9.0,5.64,70.603,72.228,92.339,701.0,1912.06,4.23,57.96,37.63,9.0
7817,MBS 2009-11,2009-11-10,2012-11,8.83,5.64,70.55,72.505,92.011,699.0,1932.9,4.19,58.18,37.47,8.83
7818,MBS 2009-11,2009-11-10,2012-12,5.51,5.64,70.501,72.654,92.175,719.0,1997.05,4.16,58.41,37.12,5.51
7819,MBS 2009-11,2009-11-10,2013-01,4.32,5.64,70.462,72.82,92.728,791.0,1961.94,4.17,58.71,37.06,4.32
7820,MBS 2009-11,2009-11-10,2013-02,0.05,5.64,70.421,73.017,93.038,904.0,2026.49,4.06,58.76,37.2,0.05
7821,MBS 2009-11,2009-11-10,2013-03,5.07,5.64,70.389,73.337,92.952,854.0,2004.89,3.97,58.88,37.04,5.07
7822,MBS 2009-11,2009-11-10,2013-04,7.08,5.64,70.391,73.603,92.823,809.0,1963.95,3.86,59.2,36.84,7.08
7823,MBS 2009-11,2009-11-10,2013-05,7.28,5.64,70.381,73.741,92.823,780.0,2001.05,3.77,59.29,36.72,7.28
7824,MBS 2009-11,2009-11-10,2013-06,7.15,5.64,70.353,73.907,92.71,789.0,1863.32,3.73,59.36,36.73,7.15
7825,MBS 2009-11,2009-11-10,2013-07,5.98,5.64,70.351,74.179,92.909,813.0,1914.03,3.77,59.54,36.81,5.98
7826,MBS 2009-11,2009-11-10,2013-08,8.43,5.64,70.323,74.598,93.238,768.0,1926.36,3.8,59.41,36.51,8.43
7827,MBS 2009-11,2009-11-10,2013-09,5.23,5.64,70.36,75.2,93.419,709.0,1996.96,3.82,59.58,36.25,5.23
7828,MBS 2009-11,2009-11-10,2013-10,6.27,5.64,70.503,75.872,93.134,707.0,2030.09,3.81,59.77,36.14,6.27
7829,MBS 2009-11,2009-11-10,2013-11,5.53,5.64,70.626,76.363,93.116,684.0,2044.87,3.77,59.97,35.95,5.53
7830,MBS 2009-11,2009-11-10,2013-12,4.97,5.64,70.762,76.805,93.229,751.0,2011.34,3.74,60.12,35.8,4.97
7831,MBS 2009-11,2009-11-10,2014-01,3.56,5.64,70.842,77.123,93.73,817.0,1941.15,3.75,60.26,35.9,3.56
7832,MBS 2009-11,2009-11-10,2014-02,2.74,5.64,70.957,77.492,93.98,1036.0,1979.99,3.71,60.36,35.76,2.74
7833,MBS 2009-11,2009-11-10,2014-03,5.15,5.64,71.157,77.901,94.153,974.0,1985.61,3.69,60.55,35.24,5.15
7834,MBS 2009-11,2009-11-10,2014-04,4.03,5.64,71.304,78.175,94.214,1006.0,1961.79,3.69,60.66,34.91,4.03
7835,MBS 2009-11,2009-11-10,2014-05,3.12,5.64,71.351,78.287,94.369,928.0,1994.96,3.63,60.77,34.79,3.12
7836,MBS 2009-11,2009-11-10,2014-06,2.66,5.64,71.401,78.424,94.248,930.0,2002.21,3.58,60.84,34.48,2.66
7837,MBS 2009-11,2009-11-10,2014-07,3.21,5.64,71.466,78.564,94.386,893.0,2076.12,3.53,60.81,34.43,3.21
7838,MBS 2009-11,2009-11-10,2014-08,5.4,5.64,71.562,78.74,94.551,868.0,2068.54,3.5,60.71,34.29,5.4
7839,MBS 2009-11,2009-11-10,2014-09,6.63,5.64,71.758,79.01,94.49,826.0,2020.09,3.5,60.88,34.3,6.63
7840,MBS 2009-11,2009-11-10,2014-10,6.68,5.64,71.97,79.269,94.205,831.0,1964.43,3.38,60.84,34.3,6.68
7841,MBS 2009-11,2009-11-10,2014-11,7.28,5.64,72.116,79.488,94.015,801.0,1980.78,3.3,60.9,33.7,7.28
7842,MBS 2009-11,2009-11-10,2014-12,8.35,5.64,72.249,79.744,94.006,860.0,1915.59,3.33,60.76,33.77,8.35
7843,MBS 2009-11,2009-11-10,2015-01,6.71,5.64,72.345,79.955,94.643,903.0,1949.26,3.34,61.14,33.69,6.71
7844,MBS 2009-11,2009-11-10,2015-02,3.69,5.64,72.509,80.228,94.587,1070.0,1985.8,3.24,61.27,33.88,3.69
7845,MBS 2009-11,2009-11-10,2015-03,7.21,5.64,72.809,80.703,94.596,1016.0,2041.03,2.97,61.53,34.15,7.21
7846,MBS 2009-11,2009-11-10,2015-04,9.8,5.64,73.169,81.199,94.625,1010.0,2127.17,2.81,62.2,33.86,9.8
7847,MBS 2009-11,2009-11-10,2015-05,11.27,5.64,73.441,81.538,94.89,984.0,2114.8,3.06,61.89,34.02,11.27
7848,MBS 2009-11,2009-11-10,2015-06,5.09,5.64,73.778,81.977,94.909,1012.0,2074.2,3.01,61.87,34.24,5.09
7849,MBS 2009-11,2009-11-10,2015-07,7.15,5.64,74.092,82.395,95.08,962.0,2030.16,2.96,61.87,34.13,7.15
7850,MBS 2009-11,2009-11-10,2015-08,4.87,5.64,74.381,82.756,95.213,897.0,1941.49,2.94,62.0,33.61,4.87
7851,MBS 2009-11,2009-11-10,2015-09,8.19,5.64,74.731,83.214,94.966,836.0,1962.81,2.92,61.75,33.86,8.19
7852,MBS 2009-11,2009-11-10,2015-10,6.41,5.64,74.984,83.55,94.966,804.0,2029.47,2.9,61.98,33.72,6.41
7853,MBS 2009-11,2009-11-10,2015-11,3.49,5.64,75.304,83.964,94.786,801.0,1991.97,3.04,61.8,33.91,3.49
7854,MBS 2009-11,2009-11-10,2015-12,2.63,5.64,75.441,84.181,95.07,836.0,1961.31,3.12,61.78,34.02,2.63
7855,MBS 2009-11,2009-11-10,2016-01,3.03,5.64,75.504,84.343,95.232,913.0,1912.06,3.1,61.78,33.84,3.03
7856,MBS 2009-11,2009-11-10,2016-02,4.24,5.64,75.558,84.5,95.64,1153.0,1916.66,2.99,61.74,34.07,4.24
7857,MBS 2009-11,2009-11-10,2016-03,3.02,5.64,75.584,84.625,95.393,1111.0,1995.85,2.97,61.77,34.04,3.02
7858,MBS 2009-11,2009-11-10,2016-04,4.63,5.64,75.615,84.718,95.573,1041.0,1994.15,2.93,61.68,34.17,4.63
7859,MBS 2009-11,2009-11-10,2016-05,2.32,5.64,75.665,84.814,95.63,967.0,1983.4,2.89,61.66,34.34,2.32
7860,MBS 2009-11,2009-11-10,2016-06,1.18,5.64,75.734,84.895,95.611,972.0,1970.35,2.77,61.83,34.27,1.18
7861,MBS 2009-11,2009-11-10,2016-07,2.05,5.64,75.832,84.981,95.431,941.0,2016.19,2.66,61.89,34.29,2.05
7862,MBS 2009-11,2009-11-10,2016-08,0.12,5.64,75.927,85.061,95.677,949.0,2034.65,2.7,61.96,34.31,0.12
7863,MBS 2009-11,2009-11-10,2016-09,0.46,5.64,76.031,85.145,96.247,944.0,2043.63,2.8,62.02,34.33,0.46
7864,MBS 2009-11,2009-11-10,2016-10,3.46,5.64,76.215,85.296,96.379,886.0,2008.19,2.89,61.94,34.36,3.46
7865,MBS 2009-11,2009-11-10,2016-11,1.34,5.64,76.407,85.456,96.237,821.0,1983.48,3.04,62.1,34.58,1.34
7866,MBS 2009-11,2009-11-10,2016-12,1.48,5.64,76.463,85.514,96.342,830.0,2026.46,3.13,62.39,34.65,1.48
7867,MBS 2009-11,2009-11-10,2017-01,5.94,5.64,76.481,85.544,97.366,908.0,2067.57,3.16,61.98,34.6,5.94
7868,MBS 2009-11,2009-11-10,2017-02,0.31,5.64,76.489,85.564,97.632,1138.0,2091.64,3.19,61.99,34.62,0.31
7869,MBS 2009-11,2009-11-10,2017-03,6.23,5.64,76.509,85.583,97.565,1077.0,2160.23,3.21,62.36,34.8,6.23
7870,MBS 2009-11,2009-11-10,2017-04,2.5,5.64,76.538,85.6,97.442,1124.0,2205.44,3.21,62.43,35.05,2.5
7871,MBS 2009-11,2009-11-10,2017-05,0.64,5.64,76.578,85.623,97.546,950.0,2347.38,3.26,62.43,35.08,0.64
7872,MBS 2009-11,2009-11-10,2017-06,2.66,5.64,76.711,85.68,97.338,1009.0,2391.79,3.22,62.29,35.58,2.66
7873,MBS 2009-11,2009-11-10,2017-07,8.0,5.64,76.891,85.745,97.499,918.0,2402.71,3.28,62.14,34.66,8.0
7874,MBS 2009-11,2009-11-10,2017-08,1.88,5.64,77.074,85.796,98.058,956.0,2363.19,3.28,62.13,34.84,1.88
7875,MBS 2009-11,2009-11-10,2017-09,0.33,5.64,77.139,85.832,98.172,895.0,2394.47,3.24,62.13,34.9,0.33
7876,MBS 2009-11,2009-11-10,2017-10,1.12,5.64,77.226,85.878,98.077,852.0,2523.43,3.33,62.3,34.69,1.12
7877,MBS 2009-11,2009-11-10,2017-11,0.4,5.64,77.332,85.896,97.347,833.0,2476.37,3.39,62.31,34.72,0.4
7878,MBS 2009-11,2009-11-10,2017-12,0.92,5.64,77.411,85.906,97.698,869.0,2467.49,3.42,62.26,34.84,0.92
7879,MBS 2009-11,2009-11-10,2018-01,0.43,5.64,77.556,85.92,98.106,908.0,2566.46,3.47,62.3,34.91,0.43
7880,MBS 2009-11,2009-11-10,2018-02,6.87,5.64,77.723,85.93,98.855,1015.0,2427.36,3.46,62.02,32.98,6.87
7881,MBS 2009-11,2009-11-10,2018-03,0.56,5.64,77.917,85.922,98.751,1169.0,2445.85,3.45,62.19,33.03,0.56
7882,MBS 2009-11,2009-11-10,2018-04,4.76,5.64,78.049,85.904,98.931,1109.0,2515.38,3.47,62.31,32.96,4.76
7883,MBS 2009-11,2009-11-10,2018-05,0.04,5.64,78.127,85.857,98.979,1078.0,2423.01,3.49,62.33,32.95,0.04
7884,MBS 2009-11,2009-11-10,2018-06,0.22,5.64,78.203,85.808,98.779,988.0,2326.13,3.46,62.36,32.99,0.22
7885,MBS 2009-11,2009-11-10,2018-07,3.87,5.64,78.293,85.773,98.59,1001.0,2295.26,3.44,62.85,32.18,3.87
7886,MBS 2009-11,2009-11-10,2018-08,1.09,5.64,78.46,85.762,99.462,1094.0,2322.88,3.36,62.88,32.23,1.09
7887,MBS 2009-11,2009-11-10,2018-09,0.0,5.64,79.232,85.903,100.221,980.0,2343.07,3.29,62.9,32.22,0.0
7888,MBS 2009-11,2009-11-10,2018-10,1.28,5.64,79.677,85.989,100.041,931.0,2029.69,3.31,63.14,32.1,1.28
7889,MBS 2009-11,2009-11-10,2018-11,0.52,5.64,79.799,86.019,99.33,869.0,2096.86,3.28,63.22,32.02,0.52
7890,MBS 2009-11,2009-11-10,2018-12,1.77,5.64,79.861,86.01,98.988,899.0,2041.04,3.19,63.17,31.97,1.77
7891,MBS 2009-11,2009-11-10,2019-01,0.0,5.64,79.877,85.98,98.884,1002.0,2204.85,3.12,63.2,31.97,0.0
7892,MBS 2009-11,2009-11-10,2019-02,0.0,5.64,79.824,85.844,99.311,1099.0,2195.44,3.08,63.28,32.03,0.0
7893,MBS 2009-11,2009-11-10,2019-03,3.13,5.64,79.74,85.702,99.121,1132.0,2140.67,3.04,63.13,32.08,3.13
7894,MBS 2009-11,2009-11-10,2019-04,2.34,5.64,79.63,85.564,99.481,1186.0,2203.59,2.98,63.8,32.06,2.34
7895,MBS 2009-11,2009-11-10,2019-05,6.49,5.64,79.577,85.487,99.652,1082.0,2041.74,2.93,63.71,32.41,6.49
7896,MBS 2009-11,2009-11-10,2019-06,0.0,5.64,79.508,85.401,99.491,1071.0,2130.62,2.74,63.73,32.4,0.0
7897,MBS 2009-11,2009-11-10,2019-07,0.2,5.64,79.502,85.346,99.187,1046.0,2024.55,2.64,63.77,32.4,0.2
7898,MBS 2009-11,2009-11-10,2019-08,3.81,5.64,79.546,85.342,99.425,817.0,1967.79,2.47,63.55,32.56,3.81
